"","Reference","year","month","Season","BAY_SEGMENT","TGTaxaScore","PelagicTaxaScore","LRScore","PropBenthicScore","NumGuildsScore","PropSelectScore","BenthicTaxaScore","NumTaxaScore","SelecTaxaScore","Cumul_Score"
"2986","TBM1998091601","1998","09","Summer",4,10,10,4,8,5,1,2,3,6,54
"2987","TBM1998091602","1998","09","Summer",4,10,10,0,0,5,6,3,4,5,48
"2988","TBM1999060805","1999","06","Summer",4,10,10,2,9,5,2,7,6,4,61
"2989","TBM1999061003","1999","06","Summer",4,10,10,0,2,5,0,1,2,1,34
"2990","TBM1999070604","1999","07","Summer",4,10,10,1,9,5,8,3,3,1,56
"2991","TBM1999070607","1999","07","Summer",4,10,10,2,10,10,0,4,4,4,60
"2992","TBM1999081103","1999","08","Summer",4,10,10,0,6,5,10,4,5,9,66
"2993","TBM1999081104","1999","08","Summer",4,10,10,2,10,5,1,7,6,4,61
"2994","TBM1999081105","1999","08","Summer",4,10,10,0,8,5,1,1,0,0,39
"2995","TBM1999081205","1999","08","Summer",4,10,10,10,10,10,0,2,2,3,63
"2996","TBM1999091703","1999","09","Summer",4,10,10,8,10,10,0,5,6,4,70
"2997","TBM1999092301","1999","09","Summer",4,10,10,0,0,5,10,4,4,6,54
"2998","TBM1999092302","1999","09","Summer",4,10,10,1,6,10,1,5,6,5,60
"2999","TBM1999092303","1999","09","Summer",4,10,10,3,10,5,0,7,6,5,62
"3000","TBM2000060607","2000","06","Summer",4,10,10,0,9,5,10,2,3,3,58
"3001","TBM2000060609","2000","06","Summer",4,10,10,0,7,5,2,5,4,1,49
"3002","TBM2000060610","2000","06","Summer",4,10,10,0,9,5,5,6,6,6,63
"3003","TBM2000061414","2000","06","Summer",4,10,10,3,7,5,3,3,4,4,54
"3004","TBM2000070503","2000","07","Summer",4,10,10,1,8,0,0,0,0,0,32
"3005","TBM2000070505","2000","07","Summer",4,10,10,0,10,5,7,1,0,3,51
"3006","TBM2000070507","2000","07","Summer",4,10,10,5,10,5,1,4,4,5,60
"3007","TBM2000070510","2000","07","Summer",4,10,10,6,9,5,1,2,3,4,56
"3008","TBM2000070512","2000","07","Summer",4,10,10,0,10,5,4,8,6,5,64
"3009","TBM2000070707","2000","07","Summer",4,10,10,3,10,5,0,10,10,10,76
"3010","TBM2000070711","2000","07","Summer",4,10,10,8,3,10,0,4,5,6,62
"3011","TBM2000080309","2000","08","Summer",4,10,10,0,8,0,0,1,1,0,33
"3012","TBM2000080902","2000","08","Summer",4,10,10,2,8,5,1,3,3,8,56
"3013","TBM2000080905","2000","08","Summer",4,10,10,1,8,5,2,2,3,6,52
"3014","TBM2000081505","2000","08","Summer",4,10,10,10,10,5,0,5,5,5,67
"3015","TBM2000091801","2000","09","Summer",4,10,10,0,5,5,7,8,9,9,70
"3016","TBM2001060902","2001","06","Summer",4,10,10,2,9,10,1,7,8,4,68
"3017","TBM2001070902","2001","07","Summer",4,10,10,0,5,10,3,2,3,3,51
"3018","TBM2001081302","2001","08","Summer",4,10,10,10,9,10,1,10,10,9,88
"3019","TBM2001081405","2001","08","Summer",4,10,10,0,4,5,8,2,3,3,50
"3020","TBM2001090904","2001","09","Summer",4,10,10,0,2,5,4,1,1,3,40
"3021","TBM2002061003","2002","06","Summer",4,10,10,0,7,5,10,0,0,1,48
"3022","TBM2002061104","2002","06","Summer",4,10,10,3,10,5,2,6,6,6,64
"3023","TBM2002061106","2002","06","Summer",4,10,10,0,4,5,10,2,3,6,56
"3024","TBM2002061107","2002","06","Summer",4,10,10,3,8,5,1,4,5,6,58
"3025","TBM2002070503","2002","07","Summer",4,10,10,0,10,0,9,0,0,0,43
"3026","TBM2002070504","2002","07","Summer",4,10,10,1,10,5,1,7,5,6,61
"3027","TBM2002081204","2002","08","Summer",4,10,10,10,10,5,2,3,3,5,64
"3028","TBM2002081205","2002","08","Summer",4,10,10,6,9,5,0,1,4,5,56
"3029","TBM2002090601","2002","09","Summer",4,10,10,0,3,0,8,0,0,1,36
"3030","TBM2002090602","2002","09","Summer",4,10,10,8,9,10,0,5,7,5,71
"3031","TBM2002090603","2002","09","Summer",4,10,10,2,7,5,0,1,1,1,41
"3032","TBM2002090801","2002","09","Summer",4,10,10,6,10,5,1,10,10,10,80
"3033","TBM2002090901","2002","09","Summer",4,10,10,0,8,5,5,1,1,4,49
"3034","TBM2003060201","2003","06","Summer",4,10,10,4,10,10,1,5,4,3,63
"3035","TBM2003060202","2003","06","Summer",4,10,10,1,10,5,2,4,3,5,56
"3036","TBM2003060404","2003","06","Summer",4,10,10,0,10,5,10,1,0,1,52
"3037","TBM2003060405","2003","06","Summer",4,10,10,2,10,5,4,3,3,4,57
"3038","TBM2003071203","2003","07","Summer",4,10,10,1,9,5,0,3,3,1,47
"3039","TBM2003080302","2003","08","Summer",4,10,10,1,8,0,3,2,2,4,44
"3040","TBM2003081402","2003","08","Summer",4,10,10,3,8,5,2,6,8,6,64
"3041","TBM2003081406","2003","08","Summer",4,10,10,3,10,5,3,3,4,5,59
"3042","TBM2003091106","2003","09","Summer",4,10,10,0,9,5,6,3,2,4,54
"3043","TBM2004060201","2004","06","Summer",4,10,10,3,0,10,2,10,10,6,68
"3044","TBM2004060704","2004","06","Summer",4,10,10,4,9,5,1,5,4,4,58
"3045","TBM2004061503","2004","06","Summer",4,10,10,0,5,5,3,3,4,6,51
"3046","TBM2004070807","2004","07","Summer",4,10,10,1,9,5,1,3,3,4,51
"3047","TBM2004070907","2004","07","Summer",4,10,10,0,1,10,1,5,6,5,53
"3048","TBM2004071303","2004","07","Summer",4,10,10,1,10,5,4,4,3,4,57
"3049","TBM2004080702","2004","08","Summer",4,10,10,0,0,5,10,2,2,6,50
"3050","TBM2004080905","2004","08","Summer",4,10,10,1,6,10,1,2,3,4,52
"3051","TBM2004091103","2004","09","Summer",4,10,10,4,10,5,0,6,6,4,61
"3052","TBM2004091206","2004","09","Summer",4,10,10,2,7,10,2,5,6,6,64
"3053","TBM2005060602","2005","06","Summer",4,10,10,3,8,10,4,3,4,3,61
"3054","TBM2005060603","2005","06","Summer",4,10,10,0,0,5,8,4,4,5,51
"3055","TBM2005060801","2005","06","Summer",4,10,10,2,8,5,1,3,3,5,52
"3056","TBM2005070602","2005","07","Summer",4,10,10,3,10,10,1,7,6,8,72
"3057","TBM2005070603","2005","07","Summer",4,10,10,0,7,10,2,4,5,5,59
"3058","TBM2005070706","2005","07","Summer",4,10,10,0,7,5,3,1,0,1,41
"3059","TBM2005080602","2005","08","Summer",4,10,10,1,10,5,4,1,1,3,50
"3060","TBM2005090306","2005","09","Summer",4,10,10,10,10,5,0,6,6,8,72
"3061","TBM2005090505","2005","09","Summer",4,10,10,0,4,5,6,3,4,5,52
"3062","TBM2006060203","2006","06","Summer",4,10,10,3,9,5,2,3,4,6,58
"3063","TBM2006060204","2006","06","Summer",4,10,10,3,8,5,2,3,4,6,57
"3064","TBM2006071201","2006","07","Summer",4,10,10,1,10,5,3,3,2,4,53
"3065","TBM2006071202","2006","07","Summer",4,10,10,3,10,0,2,0,0,3,42
"3066","TBM2006071203","2006","07","Summer",4,10,10,3,9,5,1,1,1,4,49
"3067","TBM2006071204","2006","07","Summer",4,10,10,1,10,5,2,3,2,3,51
"3068","TBM2006080907","2006","08","Summer",4,10,10,2,10,5,0,1,0,3,46
"3069","TBM2006090402","2006","09","Summer",4,10,10,1,6,5,4,3,3,9,57
"3070","TBM2006090502","2006","09","Summer",4,10,10,1,9,5,2,3,3,5,53
"3071","TBM2006090503","2006","09","Summer",4,10,10,0,8,0,10,6,5,6,61
"3072","TBM2007060903","2007","06","Summer",4,10,10,0,9,10,4,5,5,4,63
"3073","TBM2007060904","2007","06","Summer",4,10,10,3,9,5,1,7,6,8,66
"3074","TBM2007070702","2007","07","Summer",4,10,10,1,10,5,0,0,0,1,41
"3075","TBM2007070706","2007","07","Summer",4,10,10,2,10,5,1,2,1,5,51
"3076","TBM2007080503","2007","08","Summer",4,10,10,1,10,5,1,1,0,1,43
"3077","TBM2007080905","2007","08","Summer",4,10,10,6,10,5,1,6,5,6,66
"3078","TBM2007090102","2007","09","Summer",4,10,10,0,0,5,3,1,3,4,40
"3079","TBM2007090607","2007","09","Summer",4,10,10,0,0,5,2,3,4,6,44
"3080","TBM2007091204","2007","09","Summer",4,10,10,2,7,5,1,0,0,1,40
"3081","TBM2008060904","2008","06","Summer",4,10,10,2,10,5,3,2,1,3,51
"3082","TBM2008061002","2008","06","Summer",4,10,10,3,8,10,1,6,8,9,72
"3083","TBM2008070103","2008","07","Summer",4,10,10,3,9,10,0,4,4,8,64
"3084","TBM2008070701","2008","07","Summer",4,10,10,3,9,10,2,5,6,8,70
"3085","TBM2008071007","2008","07","Summer",4,10,10,1,4,5,3,0,0,1,38
"3086","TBM2008090206","2008","09","Summer",4,10,10,3,9,5,1,2,4,6,56
"3087","TBM2008090502","2008","09","Summer",4,10,10,0,10,5,7,3,1,3,54
"3088","TBM2009060401","2009","06","Summer",4,10,10,0,10,0,0,0,0,0,33
"3089","TBM2009060403","2009","06","Summer",4,10,10,0,6,5,0,0,0,0,34
"3090","TBM2009060506","2009","06","Summer",4,10,10,1,10,10,1,9,8,5,71
"3091","TBM2009070803","2009","07","Summer",4,10,10,5,10,5,0,4,4,5,59
"3092","TBM2009070902","2009","07","Summer",4,10,10,3,9,5,1,0,1,4,48
"3093","TBM2009080504","2009","08","Summer",4,10,10,0,10,5,2,2,1,3,48
"3094","TBM2009081103","2009","08","Summer",4,10,10,4,10,10,0,6,8,3,68
"3095","TBM2009090801","2009","09","Summer",4,10,10,3,9,5,1,5,6,5,60
"3096","TBM2009091205","2009","09","Summer",4,10,10,1,6,10,2,3,4,8,60
"3097","TBM2009091207","2009","09","Summer",4,10,10,7,10,5,0,7,8,6,70
"3098","TBM2010060703","2010","06","Summer",4,10,10,1,8,10,0,3,3,1,51
"3099","TBM2010061305","2010","06","Summer",4,10,10,1,9,5,2,3,3,1,49
"3100","TBM2010070405","2010","07","Summer",4,10,10,10,10,5,1,4,4,5,66
"3101","TBM2010071302","2010","07","Summer",4,10,10,3,10,5,1,2,1,3,50
"3102","TBM2010071303","2010","07","Summer",4,10,10,2,8,5,6,3,4,5,59
"3103","TBM2010080504","2010","08","Summer",4,10,10,0,2,5,5,1,1,1,39
"3104","TBM2010080604","2010","08","Summer",4,10,10,2,8,10,2,4,6,8,67
"3105","TBM2010080605","2010","08","Summer",4,10,10,4,10,5,0,5,4,6,60
"3106","TBM2010090802","2010","09","Summer",4,10,10,0,10,5,10,3,2,4,60
"3107","TBM2010091103","2010","09","Summer",4,10,10,10,9,10,0,7,9,10,83
"3108","TBM2010091104","2010","09","Summer",4,10,10,0,9,10,3,7,6,3,64
"3109","TBM2011060102","2011","06","Summer",4,10,10,3,8,5,0,5,5,5,57
"3110","TBM2011060104","2011","06","Summer",4,10,10,1,7,10,1,1,3,4,52
"3111","TBM2011060601","2011","06","Summer",4,10,10,0,7,0,2,0,0,0,32
"3112","TBM2011080501","2011","08","Summer",4,10,10,1,9,5,0,1,1,1,42
"3113","TBM2011080503","2011","08","Summer",4,10,10,3,10,5,0,4,3,4,54
"3114","TBM2011081206","2011","08","Summer",4,10,10,8,10,5,0,3,3,3,58
"3115","TBM2012060203","2012","06","Summer",4,10,10,1,10,5,2,2,2,1,48
"3116","TBM2012061101","2012","06","Summer",4,10,10,4,10,5,0,1,1,3,49
"3117","TBM2012070505","2012","07","Summer",4,10,10,1,10,10,3,10,9,5,76
"3118","TBM2012071405","2012","07","Summer",4,10,10,6,10,5,0,5,6,6,64
"3119","TBM2012080302","2012","08","Summer",4,10,10,0,7,10,7,10,9,8,79
"3120","TBM2012080901","2012","08","Summer",4,10,10,7,10,5,0,4,5,8,66
"3121","TBM2012081102","2012","08","Summer",4,10,10,1,8,10,1,8,10,9,74
"3122","TBM2012081103","2012","08","Summer",4,10,10,10,10,5,1,10,10,10,84
"3123","TBM2012090801","2012","09","Summer",4,10,10,2,8,10,1,6,9,9,72
"3124","TBM2012091207","2012","09","Summer",4,10,10,2,9,5,3,5,6,9,66
"3125","TBM2012091208","2012","09","Summer",4,10,10,1,0,5,0,2,2,3,37
"3126","TBM2013060103","2013","06","Summer",4,10,10,5,8,5,2,3,3,4,56
"3127","TBM2013060501","2013","06","Summer",4,10,10,2,9,5,3,7,7,10,70
"3128","TBM2013060503","2013","06","Summer",4,10,10,5,10,5,0,9,8,10,74
"3129","TBM2013071402","2013","07","Summer",4,10,10,1,9,10,3,5,4,3,61
"3130","TBM2013071404","2013","07","Summer",4,10,10,3,10,5,2,7,8,8,70
"3131","TBM2013080106","2013","08","Summer",4,10,10,7,10,5,0,0,0,0,47
"3132","TBM2013080404","2013","08","Summer",4,10,10,10,10,5,1,10,10,10,84
"3133","TBM2013080405","2013","08","Summer",4,10,10,7,10,5,0,5,4,3,60
"3134","TBM2013090704","2013","09","Summer",4,10,10,6,10,5,1,10,10,10,80
"3135","TBM2013090705","2013","09","Summer",4,10,10,0,0,5,0,1,3,1,33
"3136","TBM2014070306","2014","07","Summer",4,10,10,1,8,5,3,7,7,9,67
"3137","TBM2014070307","2014","07","Summer",4,10,10,0,6,0,1,0,0,0,30
"3138","TBM2014080404","2014","08","Summer",4,10,10,6,10,10,0,3,3,4,62
"3139","TBM2014080406","2014","08","Summer",4,10,10,4,8,5,1,1,1,4,49
"3140","TBM2014080407","2014","08","Summer",4,10,10,1,4,10,3,0,1,1,44
"3141","TBM2014090304","2014","09","Summer",4,10,10,2,9,5,1,1,1,5,49
"3142","TBM2014090305","2014","09","Summer",4,10,10,0,2,0,7,0,1,4,38
"3143","TBM2014090306","2014","09","Summer",4,10,10,2,10,5,3,2,1,1,49
"3144","TBM2014090907","2014","09","Summer",4,10,10,3,10,10,1,10,10,10,82
"3145","TBM2015061603","2015","06","Summer",4,10,10,1,9,5,1,0,0,1,41
"3146","TBM2015071102","2015","07","Summer",4,10,10,3,10,5,0,2,1,1,47
"3147","TBM2015071103","2015","07","Summer",4,10,10,1,10,5,4,5,4,5,60
"3148","TBM2015071507","2015","07","Summer",4,10,10,1,10,10,3,9,8,5,73
"3149","TBM2015080303","2015","08","Summer",4,10,10,6,10,5,2,6,5,4,64
"3150","TBM2015080703","2015","08","Summer",4,10,10,2,9,5,1,1,1,4,48
"3151","TBM2015090501","2015","09","Summer",4,10,10,10,10,5,0,4,4,3,62
"3152","TBM2015090901","2015","09","Summer",4,10,10,2,9,5,0,3,3,6,53
"3153","TBM2015091301","2015","09","Summer",4,10,10,7,10,5,0,1,2,4,54
"3154","TBM1998011501","1998","01","Winter",4,10,10,0,8,5,2,3,4,3,50
"3155","TBM1998012206","1998","01","Winter",4,10,10,3,7,5,4,3,4,7,59
"3156","TBM1998012602","1998","01","Winter",4,10,10,4,8,5,0,3,3,2,50
"3157","TBM1998022004","1998","02","Winter",4,10,10,1,7,0,4,2,1,2,41
"3158","TBM1998031605","1998","03","Winter",4,10,10,0,5,0,6,2,2,3,42
"3159","TBM1998032304","1998","03","Winter",4,10,10,4,10,10,4,5,5,5,70
"3160","TBM1998121104","1998","12","Winter",4,10,10,2,10,5,0,6,5,2,56
"3161","TBM1998121503","1998","12","Winter",4,10,10,3,10,10,2,10,10,10,83
"3162","TBM1998121505","1998","12","Winter",4,10,10,0,1,5,2,2,2,2,38
"3163","TBM1999010702","1999","01","Winter",4,10,10,0,5,5,5,3,5,5,53
"3164","TBM1999010705","1999","01","Winter",4,10,10,0,10,0,10,1,0,2,48
"3165","TBM1999011105","1999","01","Winter",4,10,10,10,10,10,1,7,6,7,79
"3166","TBM1999020802","1999","02","Winter",4,10,10,7,7,10,0,4,5,2,61
"3167","TBM1999021203","1999","02","Winter",4,10,10,0,2,0,9,2,3,5,46
"3168","TBM1999021204","1999","02","Winter",4,10,10,0,7,5,7,8,8,10,72
"3169","TBM1999021606","1999","02","Winter",4,10,10,0,4,0,5,1,2,2,38
"3170","TBM1999032306","1999","03","Winter",4,10,10,1,8,5,1,3,2,2,47
"3171","TBM1999032404","1999","03","Winter",4,10,10,2,9,5,5,8,7,8,71
"3172","TBM1999032405","1999","03","Winter",4,10,10,2,8,5,1,2,2,2,47
"3173","TBM1999120806","1999","12","Winter",4,10,10,5,7,5,2,10,10,8,74
"3174","TBM1999120807","1999","12","Winter",4,10,10,0,9,5,3,7,5,5,60
"3175","TBM1999120907","1999","12","Winter",4,10,10,1,7,5,0,5,5,0,48
"3176","TBM2000011005","2000","01","Winter",4,10,10,0,10,5,0,4,5,7,57
"3177","TBM2000011006","2000","01","Winter",4,10,10,0,4,5,3,4,5,3,49
"3178","TBM2000020901","2000","02","Winter",4,10,10,0,0,5,0,3,5,5,42
"3179","TBM2000020903","2000","02","Winter",4,10,10,0,8,5,4,3,3,3,51
"3180","TBM2000021602","2000","02","Winter",4,10,10,0,3,10,1,3,3,2,47
"3181","TBM2000031302","2000","03","Winter",4,10,10,6,9,5,2,10,10,10,80
"3182","TBM2000031403","2000","03","Winter",4,10,10,1,8,5,3,3,2,2,49
"3183","TBM2000031404","2000","03","Winter",4,10,10,0,7,5,8,5,5,7,63
"3184","TBM2000031406","2000","03","Winter",4,10,10,0,6,5,2,4,5,3,50
"3185","TBM2000121419","2000","12","Winter",4,10,10,9,10,10,0,8,7,0,71
"3186","TBM2001011406","2001","01","Winter",4,10,10,3,0,10,10,6,8,7,71
"3187","TBM2001020605","2001","02","Winter",4,10,10,2,6,5,1,6,5,5,56
"3188","TBM2001020606","2001","02","Winter",4,10,10,1,9,5,7,6,5,7,67
"3189","TBM2001120102","2001","12","Winter",4,10,10,1,10,5,0,4,3,2,50
"3190","TBM2001121206","2001","12","Winter",4,10,10,0,7,5,7,8,7,5,66
"3191","TBM2002010105","2002","01","Winter",4,10,10,0,10,0,6,3,2,2,48
"3192","TBM2002010505","2002","01","Winter",4,10,10,0,10,0,2,2,0,0,38
"3193","TBM2002010506","2002","01","Winter",4,10,10,0,0,0,10,0,1,3,38
"3194","TBM2002011006","2002","01","Winter",4,10,10,0,6,5,10,3,2,3,54
"3195","TBM2002020806","2002","02","Winter",4,10,10,0,0,0,2,0,1,2,28
"3196","TBM2002020807","2002","02","Winter",4,10,10,0,0,5,10,0,0,2,41
"3197","TBM2002120107","2002","12","Winter",4,10,10,6,10,0,0,3,2,2,48
"3198","TBM2002120306","2002","12","Winter",4,10,10,0,4,5,6,5,7,5,58
"3199","TBM2002120307","2002","12","Winter",4,10,10,0,8,5,4,7,7,5,62
"3200","TBM2002120308","2002","12","Winter",4,10,10,1,10,5,2,4,2,3,52
"3201","TBM2003010201","2003","01","Winter",4,10,10,0,9,5,10,3,4,5,62
"3202","TBM2003010207","2003","01","Winter",4,10,10,0,6,5,8,3,4,5,57
"3203","TBM2003011006","2003","01","Winter",4,10,10,2,10,5,2,3,2,0,49
"3204","TBM2003011007","2003","01","Winter",4,10,10,4,10,5,2,5,3,5,60
"3205","TBM2003020907","2003","02","Winter",4,10,10,0,5,5,7,6,5,5,59
"3206","TBM2003021206","2003","02","Winter",4,10,10,0,2,0,2,2,2,2,33
"3207","TBM2003030203","2003","03","Winter",4,10,10,0,2,5,7,3,5,5,52
"3208","TBM2003030703","2003","03","Winter",4,10,10,0,2,5,3,1,1,2,38
"3209","TBM2003031001","2003","03","Winter",4,10,10,10,8,10,0,10,10,8,84
"3210","TBM2003121401","2003","12","Winter",4,10,10,0,2,5,3,4,5,5,49
"3211","TBM2003121404","2003","12","Winter",4,10,10,0,10,0,4,3,1,0,42
"3212","TBM2003121702","2003","12","Winter",4,10,10,0,0,0,4,1,1,2,31
"3213","TBM2004011405","2004","01","Winter",4,10,10,0,10,5,8,3,1,2,54
"3214","TBM2004011406","2004","01","Winter",4,10,10,0,8,0,4,2,1,2,41
"3215","TBM2004011407","2004","01","Winter",4,10,10,0,5,5,10,4,5,10,66
"3216","TBM2004021205","2004","02","Winter",4,10,10,0,1,5,1,2,2,2,37
"3217","TBM2004021206","2004","02","Winter",4,10,10,0,0,0,1,0,0,2,26
"3218","TBM2004021207","2004","02","Winter",4,10,10,0,7,5,8,0,0,2,47
"3219","TBM2004030804","2004","03","Winter",4,10,10,0,7,5,1,2,2,0,41
"3220","TBM2004120503","2004","12","Winter",4,10,10,2,9,5,1,5,5,3,56
"3221","TBM2004120701","2004","12","Winter",4,10,10,3,9,5,2,4,5,3,57
"3222","TBM2004120702","2004","12","Winter",4,10,10,4,9,5,1,8,8,5,67
"3223","TBM2004120706","2004","12","Winter",4,10,10,2,7,10,4,7,10,7,74
"3224","TBM2005010205","2005","01","Winter",4,10,10,0,10,0,5,1,0,0,40
"3225","TBM2005010407","2005","01","Winter",4,10,10,0,2,5,9,2,2,5,50
"3226","TBM2005011003","2005","01","Winter",4,10,10,8,10,5,1,4,2,0,56
"3227","TBM2005020506","2005","02","Winter",4,10,10,10,10,5,0,10,10,2,74
"3228","TBM2005020507","2005","02","Winter",4,10,10,10,10,5,1,4,3,5,64
"3229","TBM2005030305","2005","03","Winter",4,10,10,2,10,5,0,4,3,2,51
"3230","TBM2005031201","2005","03","Winter",4,10,10,0,10,0,0,1,0,0,34
"3231","TBM2005031203","2005","03","Winter",4,10,10,7,9,10,1,8,8,8,79
"3232","TBM2005120507","2005","12","Winter",4,10,10,0,8,10,3,7,7,5,67
"3233","TBM2005120706","2005","12","Winter",4,10,10,0,8,5,7,4,4,2,56
"3234","TBM2006010502","2006","01","Winter",4,10,10,0,3,0,10,3,2,5,48
"3235","TBM2006020704","2006","02","Winter",4,10,10,0,4,5,9,2,2,5,52
"3236","TBM2006021101","2006","02","Winter",4,10,10,0,4,5,8,3,2,2,49
"3237","TBM2006031001","2006","03","Winter",4,10,10,1,8,0,6,3,4,7,54
"3238","TBM2006031004","2006","03","Winter",4,10,10,0,1,0,2,0,0,0,26
"3239","TBM2006031005","2006","03","Winter",4,10,10,0,9,5,10,2,2,5,59
"3240","TBM2006031101","2006","03","Winter",4,10,10,1,10,10,0,10,8,3,69
"3241","TBM2006031104","2006","03","Winter",4,10,10,0,5,5,4,3,3,5,50
"3242","TBM2006120502","2006","12","Winter",4,10,10,0,0,10,0,5,6,3,49
"3243","TBM2006120503","2006","12","Winter",4,10,10,0,0,0,5,0,2,3,33
"3244","TBM2006120801","2006","12","Winter",4,10,10,1,10,5,2,4,2,0,49
"3245","TBM2006120906","2006","12","Winter",4,10,10,3,10,5,1,8,6,2,61
"3246","TBM2007010401","2007","01","Winter",4,10,10,0,8,5,2,5,5,3,53
"3247","TBM2007010402","2007","01","Winter",4,10,10,0,8,5,7,3,2,3,53
"3248","TBM2007020706","2007","02","Winter",4,10,10,0,3,5,3,2,3,2,42
"3249","TBM2007020707","2007","02","Winter",4,10,10,0,2,5,6,3,3,5,49
"3250","TBM2007030106","2007","03","Winter",4,10,10,0,0,5,7,0,1,0,37
"3251","TBM2007030304","2007","03","Winter",4,10,10,0,7,5,8,3,4,5,58
"3252","TBM2007120303","2007","12","Winter",4,10,10,0,6,5,1,4,4,3,48
"3253","TBM2008010204","2008","01","Winter",4,10,10,0,5,5,3,3,3,2,46
"3254","TBM2008011103","2008","01","Winter",4,10,10,8,10,0,0,2,0,0,44
"3255","TBM2008011104","2008","01","Winter",4,10,10,10,9,10,0,5,7,7,76
"3256","TBM2008020902","2008","02","Winter",4,10,10,0,3,0,8,1,1,2,39
"3257","TBM2008020903","2008","02","Winter",4,10,10,0,4,0,10,0,0,2,40
"3258","TBM2008031106","2008","03","Winter",4,10,10,2,8,5,3,3,2,5,53
"3259","TBM2008121406","2008","12","Winter",4,10,10,3,8,10,0,10,10,2,70
"3260","TBM2009010302","2009","01","Winter",4,10,10,1,10,5,0,4,3,0,48
"3261","TBM2009010403","2009","01","Winter",4,10,10,5,7,10,1,8,8,5,71
"3262","TBM2009020706","2009","02","Winter",4,10,10,0,7,5,2,3,4,2,48
"3263","TBM2009031206","2009","03","Winter",4,10,10,0,4,5,3,2,2,3,43
"3264","TBM2009031207","2009","03","Winter",4,10,10,1,4,5,2,3,5,2,47
"3265","TBM2009120502","2009","12","Winter",4,10,10,0,5,10,0,8,9,0,58
"3266","TBM2009120503","2009","12","Winter",4,10,10,4,9,10,3,6,8,7,74
"3267","TBM2009121204","2009","12","Winter",4,10,10,0,5,5,1,2,2,0,39
"3268","TBM2009121206","2009","12","Winter",4,10,10,1,10,5,0,3,2,0,46
"3269","TBM2010010801","2010","01","Winter",4,10,10,0,9,10,0,4,4,3,56
"3270","TBM2010010802","2010","01","Winter",4,10,10,0,0,10,2,0,1,0,37
"3271","TBM2010020703","2010","02","Winter",4,10,10,10,10,5,0,2,2,5,60
"3272","TBM2010020704","2010","02","Winter",4,10,10,0,5,5,2,1,1,0,38
"3273","TBM2010030906","2010","03","Winter",4,10,10,1,9,5,3,4,4,2,53
"3274","TBM2011010201","2011","01","Winter",4,10,10,1,10,10,2,8,7,0,64
"3275","TBM2011030402","2011","03","Winter",4,10,10,5,10,5,0,6,5,5,62
"3276","TBM2011030802","2011","03","Winter",4,10,10,1,3,0,8,2,2,5,46
"3277","TBM2011030803","2011","03","Winter",4,10,10,1,10,10,1,3,2,2,54
"3278","TBM2011030804","2011","03","Winter",4,10,10,1,8,0,3,2,1,2,41
"3279","TBM2011030805","2011","03","Winter",4,10,10,1,7,5,2,2,2,3,47
"3280","TBM2011120408","2011","12","Winter",4,10,10,1,7,5,4,8,10,8,70
"3281","TBM2011120605","2011","12","Winter",4,10,10,0,9,5,1,4,3,2,49
"3282","TBM2011121201","2011","12","Winter",4,10,10,5,10,5,0,3,2,0,50
"3283","TBM2011121202","2011","12","Winter",4,10,10,5,9,10,1,8,9,10,80
"3284","TBM2011121203","2011","12","Winter",4,10,10,0,8,10,8,8,8,7,77
"3285","TBM2012010202","2012","01","Winter",4,10,10,10,10,5,0,8,8,8,77
"3286","TBM2012010601","2012","01","Winter",4,10,10,10,9,10,0,8,8,7,80
"3287","TBM2012010604","2012","01","Winter",4,10,10,1,6,5,1,4,5,7,54
"3288","TBM2012021203","2012","02","Winter",4,10,10,1,7,5,5,5,5,8,62
"3289","TBM2012030204","2012","03","Winter",4,10,10,1,7,5,9,10,10,10,80
"3290","TBM2012030205","2012","03","Winter",4,10,10,0,5,0,2,0,0,0,30
"3291","TBM2012030401","2012","03","Winter",4,10,10,4,6,0,0,2,2,3,41
"3292","TBM2012120205","2012","12","Winter",4,10,10,3,8,5,3,8,8,10,72
"3293","TBM2012120603","2012","12","Winter",4,10,10,1,6,5,3,4,7,5,57
"3294","TBM2012120705","2012","12","Winter",4,10,10,3,8,5,5,6,6,10,70
"3295","TBM2013010605","2013","01","Winter",4,10,10,0,9,5,1,8,7,8,64
"3296","TBM2013010607","2013","01","Winter",4,10,10,10,9,10,0,4,7,5,72
"3297","TBM2013010608","2013","01","Winter",4,10,10,0,9,5,9,4,4,8,66
"3298","TBM2013010902","2013","01","Winter",4,10,10,2,9,5,7,4,6,7,67
"3299","TBM2013020405","2013","02","Winter",4,10,10,0,9,5,9,8,8,10,77
"3300","TBM2013030705","2013","03","Winter",4,10,10,2,3,5,0,5,5,3,48
"3301","TBM2013031204","2013","03","Winter",4,10,10,1,9,5,2,2,2,2,48
"3302","TBM2013031205","2013","03","Winter",4,10,10,5,8,5,3,4,5,7,63
"3303","TBM2013120404","2013","12","Winter",4,10,10,10,10,5,0,5,6,5,68
"3304","TBM2014010203","2014","01","Winter",4,10,10,0,5,5,7,2,2,3,49
"3305","TBM2014010402","2014","01","Winter",4,10,10,0,8,5,2,9,8,3,61
"3306","TBM2014020207","2014","02","Winter",4,10,10,2,9,5,1,6,6,7,62
"3307","TBM2014020804","2014","02","Winter",4,10,10,0,10,0,10,1,0,2,48
