"","Reference","year","month","Season","BAY_SEGMENT","NumIndivScore","TGAbundScore","BenthicTaxaScore","ESAbundScore","NumGuildsScore","NumTaxaScore","LRScore","SelecIndivScore","SelecTaxaScore","ShannonScore","Cumul_Score"
"4885","TBM2011081203","2011","08","Summer",4,10,10,5,1,10,8,0,0,3,8,55
"4886","TBM2011081205","2011","08","Summer",4,10,10,10,3,10,9,1,0,3,6,62
"4887","TBM2011081207","2011","08","Summer",4,10,10,8,1,7,6,1,5,8,10,66
"4888","TBM2011090104","2011","09","Summer",4,10,10,4,0,10,4,0,1,3,9,51
"4889","TBM2011090704","2011","09","Summer",4,10,10,6,1,10,6,2,0,5,8,58
"4890","TBM2012060603","2012","06","Summer",4,10,10,7,0,7,6,10,1,5,3,59
"4891","TBM2012060605","2012","06","Summer",4,10,10,0,0,0,0,0,0,0,0,20
"4892","TBM2012061102","2012","06","Summer",4,10,10,0,0,0,0,0,0,0,0,20
"4893","TBM2012070206","2012","07","Summer",4,10,10,3,0,7,2,0,0,0,6,38
"4894","TBM2012070705","2012","07","Summer",4,10,10,2,0,7,2,0,0,3,8,42
"4895","TBM2012071202","2012","07","Summer",4,10,10,2,0,7,2,0,0,3,7,41
"4896","TBM2012071203","2012","07","Summer",4,10,10,2,0,7,2,0,1,3,6,41
"4897","TBM2012071406","2012","07","Summer",4,10,10,5,1,10,5,5,0,3,8,57
"4898","TBM2012080207","2012","08","Summer",4,10,10,2,0,3,2,0,0,0,5,32
"4899","TBM2012080706","2012","08","Summer",4,10,10,0,0,3,1,0,0,0,3,27
"4900","TBM2012080804","2012","08","Summer",4,10,10,2,0,3,2,0,0,0,5,32
"4901","TBM2012090103","2012","09","Summer",4,10,10,2,0,7,2,0,1,5,7,44
"4902","TBM2012090206","2012","09","Summer",4,10,10,10,6,10,9,0,10,10,8,83
"4903","TBM2012091006","2012","09","Summer",4,10,10,5,0,7,4,0,1,5,8,50
"4904","TBM2012091008","2012","09","Summer",4,10,10,1,0,7,2,0,0,3,7,40
"4905","TBM2013060105","2013","06","Summer",4,10,10,1,0,3,1,0,0,0,3,28
"4906","TBM2013060106","2013","06","Summer",4,10,10,5,0,10,5,10,0,3,3,56
"4907","TBM2013061305","2013","06","Summer",4,10,10,1,0,3,1,0,0,0,4,29
"4908","TBM2013070102","2013","07","Summer",4,10,10,6,3,7,5,2,0,3,6,52
"4909","TBM2013070104","2013","07","Summer",4,10,10,8,4,10,8,3,0,3,10,66
"4910","TBM2013071403","2013","07","Summer",4,10,10,5,1,3,4,0,0,3,5,41
"4911","TBM2013080502","2013","08","Summer",4,10,10,5,2,10,5,5,0,0,7,54
"4912","TBM2013080505","2013","08","Summer",4,10,10,3,0,7,3,0,0,0,7,40
"4913","TBM2013080507","2013","08","Summer",4,10,10,2,10,7,8,0,1,5,3,56
"4914","TBM2013080702","2013","08","Summer",4,10,10,5,2,10,4,1,0,5,4,51
"4915","TBM2013090103","2013","09","Summer",4,10,10,10,10,10,10,2,10,10,6,88
"4916","TBM2013090104","2013","09","Summer",4,10,10,6,2,10,6,0,0,3,7,54
"4917","TBM2013090303","2013","09","Summer",4,10,10,3,5,10,6,0,4,5,3,56
"4918","TBM2013090706","2013","09","Summer",4,10,10,1,0,3,1,0,0,0,5,30
"4919","TBM2013090707","2013","09","Summer",4,10,10,0,0,0,0,0,0,0,0,20
"4920","TBM2013091004","2013","09","Summer",4,10,10,7,5,7,5,2,2,8,2,58
"4921","TBM2014060106","2014","06","Summer",4,10,10,10,1,10,10,10,1,10,9,81
"4922","TBM2014060606","2014","06","Summer",4,10,10,8,10,10,6,10,1,5,6,76
"4923","TBM2014071502","2014","07","Summer",4,10,10,4,2,10,4,0,0,3,6,49
"4924","TBM2014080405","2014","08","Summer",4,10,10,7,2,10,6,1,2,3,8,59
"4925","TBM2014081202","2014","08","Summer",4,10,10,6,2,10,5,4,1,5,7,60
"4926","TBM2014081402","2014","08","Summer",4,10,10,5,3,10,6,0,0,3,6,53
"4927","TBM2014090303","2014","09","Summer",4,10,10,4,2,10,4,0,0,0,5,45
"4928","TBM2014090307","2014","09","Summer",4,10,10,1,0,0,1,0,0,0,2,24
"4929","TBM2014090905","2014","09","Summer",4,10,10,5,5,10,6,0,0,3,5,54
"4930","TBM2014090906","2014","09","Summer",4,10,10,5,0,7,5,2,3,8,8,58
"4931","TBM2014091006","2014","09","Summer",4,10,10,5,0,7,4,7,1,8,4,56
"4932","TBM2014091307","2014","09","Summer",4,10,10,2,0,3,1,0,1,5,2,34
"4933","TBM2015060106","2015","06","Summer",4,10,10,4,5,10,4,0,1,5,1,50
"4934","TBM2015060604","2015","06","Summer",4,10,10,2,2,7,2,0,0,0,4,37
"4935","TBM2015060605","2015","06","Summer",4,10,10,7,6,10,7,7,1,5,8,71
"4936","TBM2015060606","2015","06","Summer",4,10,10,4,3,7,5,4,0,5,6,54
"4937","TBM2015060703","2015","06","Summer",4,10,10,2,0,7,1,0,0,0,5,35
"4938","TBM2015060704","2015","06","Summer",4,10,10,4,0,10,4,1,0,3,8,50
"4939","TBM2015070705","2015","07","Summer",4,10,10,5,1,7,4,3,0,5,7,52
"4940","TBM2015071503","2015","07","Summer",4,10,10,5,1,10,6,0,0,0,9,51
"4941","TBM2015071504","2015","07","Summer",4,10,10,0,0,3,1,0,0,0,4,28
"4942","TBM2015071506","2015","07","Summer",4,10,10,3,2,10,4,8,0,0,8,55
"4943","TBM2015071601","2015","07","Summer",4,10,10,7,5,10,7,7,4,3,7,70
"4944","TBM2015071604","2015","07","Summer",4,10,10,6,3,10,6,1,10,3,8,67
"4945","TBM2015080304","2015","08","Summer",4,10,10,7,3,10,6,1,0,5,7,59
"4946","TBM2015080405","2015","08","Summer",4,10,10,4,0,7,6,0,1,5,10,53
"4947","TBM2015080701","2015","08","Summer",4,10,10,8,4,7,6,0,0,3,5,53
"4948","TBM2015080702","2015","08","Summer",4,10,10,8,3,10,9,1,3,5,9,68
"4949","TBM2015080704","2015","08","Summer",4,10,10,9,5,10,9,0,1,10,7,71
"4950","TBM2015081505","2015","08","Summer",4,0,0,0,0,0,0,0,0,0,0,0
"4951","TBM2015090503","2015","09","Summer",4,10,10,8,0,7,6,0,1,3,9,54
"4952","TBM2015090902","2015","09","Summer",4,10,10,5,1,10,6,1,0,5,10,58
"4953","TBM2015091403","2015","09","Summer",4,10,10,5,1,7,5,1,0,3,7,49
"4954","TBM1998011502","1998","01","Winter",4,10,10,3,0,5,2,0,0,0,6,36
"4955","TBM1998012603","1998","01","Winter",4,10,10,2,0,5,2,0,0,0,4,33
"4956","TBM1998021104","1998","02","Winter",4,10,10,2,0,5,2,0,0,3,4,36
"4957","TBM1998021303","1998","02","Winter",4,10,10,10,5,8,10,10,8,10,6,87
"4958","TBM1998021304","1998","02","Winter",4,10,10,3,0,5,2,10,1,3,0,44
"4959","TBM1998021305","1998","02","Winter",4,10,10,2,0,3,2,0,1,7,5,40
"4960","TBM1998021704","1998","02","Winter",4,10,10,3,0,8,2,0,0,0,3,36
"4961","TBM1998021705","1998","02","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"4962","TBM1998031307","1998","03","Winter",4,10,10,4,0,8,5,1,0,10,3,51
"4963","TBM1998031308","1998","03","Winter",4,10,10,2,0,5,2,0,0,7,6,42
"4964","TBM1998031309","1998","03","Winter",4,10,10,2,0,5,2,0,0,3,3,35
"4965","TBM1998031603","1998","03","Winter",4,10,10,2,1,8,3,0,10,7,2,53
"4966","TBM1998031604","1998","03","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"4967","TBM1998120201","1998","12","Winter",4,10,10,9,5,8,8,0,0,10,7,67
"4968","TBM1998121105","1998","12","Winter",4,10,10,3,1,8,5,0,1,7,8,53
"4969","TBM1998121504","1998","12","Winter",4,10,10,2,0,5,2,0,0,0,4,33
"4970","TBM1999010708","1999","01","Winter",4,10,10,2,0,5,2,0,0,3,2,34
"4971","TBM1999010710","1999","01","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"4972","TBM1999010815","1999","01","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"4973","TBM1999012007","1999","01","Winter",4,10,10,3,0,5,2,0,0,0,5,35
"4974","TBM1999020803","1999","02","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"4975","TBM1999020804","1999","02","Winter",4,10,10,7,0,8,6,1,0,0,4,46
"4976","TBM1999021205","1999","02","Winter",4,10,10,6,9,8,6,8,1,7,5,70
"4977","TBM1999021609","1999","02","Winter",4,10,10,3,0,5,4,2,0,3,2,39
"4978","TBM1999032402","1999","03","Winter",4,10,10,3,0,3,3,0,0,10,6,45
"4979","TBM1999032403","1999","03","Winter",4,10,10,2,0,5,2,0,0,0,3,32
"4980","TBM1999120306","1999","12","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"4981","TBM1999120910","1999","12","Winter",4,10,10,6,1,8,5,0,0,3,8,51
"4982","TBM1999120911","1999","12","Winter",4,10,10,3,0,8,3,0,0,3,6,43
"4983","TBM1999120912","1999","12","Winter",4,10,10,10,10,8,10,0,1,3,8,70
"4984","TBM2000010505","2000","01","Winter",4,10,10,10,4,10,10,0,2,10,10,76
"4985","TBM2000010601","2000","01","Winter",4,10,10,8,0,8,7,0,0,3,10,56
"4986","TBM2000010602","2000","01","Winter",4,10,10,3,0,5,2,1,0,0,3,34
"4987","TBM2000010603","2000","01","Winter",4,10,10,10,4,10,10,0,4,10,10,78
"4988","TBM2000011004","2000","01","Winter",4,10,10,10,5,10,10,5,0,3,5,68
"4989","TBM2000020905","2000","02","Winter",4,10,10,8,0,8,7,1,9,10,8,71
"4990","TBM2000021601","2000","02","Winter",4,10,10,1,0,3,1,0,0,3,0,28
"4991","TBM2000030902","2000","03","Winter",4,10,10,3,0,5,4,0,0,7,6,45
"4992","TBM2000031303","2000","03","Winter",4,10,10,8,1,10,8,1,0,7,5,60
"4993","TBM2000031304","2000","03","Winter",4,10,10,4,0,8,5,0,3,7,6,53
"4994","TBM2000031408","2000","03","Winter",4,10,10,8,2,10,8,10,0,3,5,66
"4995","TBM2000121302","2000","12","Winter",4,10,10,5,0,5,5,0,0,3,9,47
"4996","TBM2000121309","2000","12","Winter",4,10,10,3,0,3,2,0,0,0,6,34
"4997","TBM2000121414","2000","12","Winter",4,10,10,9,1,8,8,0,0,3,10,59
"4998","TBM2000121416","2000","12","Winter",4,10,10,3,0,8,2,0,0,0,6,39
"4999","TBM2001010403","2001","01","Winter",4,10,10,5,0,5,5,1,0,0,6,42
"5000","TBM2001011401","2001","01","Winter",4,10,10,3,0,8,2,0,0,0,5,38
"5001","TBM2001011403","2001","01","Winter",4,10,10,3,0,5,3,0,3,3,3,40
"5002","TBM2001011404","2001","01","Winter",4,10,10,2,0,5,2,0,10,7,1,47
"5003","TBM2001011405","2001","01","Winter",4,10,10,7,0,5,6,1,10,7,1,57
"5004","TBM2001020901","2001","02","Winter",4,10,10,3,0,8,3,1,1,3,5,44
"5005","TBM2001020902","2001","02","Winter",4,10,10,7,0,8,6,10,0,0,1,52
"5006","TBM2001020903","2001","02","Winter",4,10,10,5,0,8,5,9,0,0,2,49
"5007","TBM2001020905","2001","02","Winter",4,10,10,3,0,5,2,0,0,0,5,35
"5008","TBM2001030104","2001","03","Winter",4,10,10,6,0,5,5,2,10,7,5,60
"5009","TBM2001031205","2001","03","Winter",4,10,10,9,10,8,10,4,10,10,8,89
"5010","TBM2001120101","2001","12","Winter",4,10,10,3,0,5,2,0,0,0,6,36
"5011","TBM2001120503","2001","12","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5012","TBM2001121201","2001","12","Winter",4,10,10,8,1,10,8,0,1,7,10,65
"5013","TBM2001121203","2001","12","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5014","TBM2002010104","2002","01","Winter",4,10,10,7,8,10,8,0,0,7,6,66
"5015","TBM2002030207","2002","03","Winter",4,10,10,3,10,10,5,0,0,7,1,56
"5016","TBM2002030208","2002","03","Winter",4,10,10,6,2,10,7,0,1,7,10,63
"5017","TBM2002030503","2002","03","Winter",4,10,10,8,0,8,8,10,0,3,3,60
"5018","TBM2002120106","2002","12","Winter",4,10,10,6,1,8,5,0,0,0,8,48
"5019","TBM2002120407","2002","12","Winter",4,10,10,4,0,5,4,0,0,3,7,43
"5020","TBM2003010202","2003","01","Winter",4,10,10,10,2,8,10,0,3,10,10,73
"5021","TBM2003010902","2003","01","Winter",4,10,10,1,0,3,1,0,0,3,0,28
"5022","TBM2003011003","2003","01","Winter",4,10,10,6,1,8,5,1,0,3,6,50
"5023","TBM2003020906","2003","02","Winter",4,10,10,2,0,5,2,0,0,3,4,36
"5024","TBM2003021103","2003","02","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5025","TBM2003030201","2003","03","Winter",4,10,10,3,0,5,3,1,0,0,3,35
"5026","TBM2003030202","2003","03","Winter",4,10,10,7,5,10,7,1,10,10,5,75
"5027","TBM2003031002","2003","03","Winter",4,10,10,3,0,5,3,3,0,0,2,36
"5028","TBM2003031003","2003","03","Winter",4,10,10,2,0,3,2,0,0,3,2,32
"5029","TBM2003121402","2003","12","Winter",4,10,10,8,10,10,9,0,0,10,10,77
"5030","TBM2003121403","2003","12","Winter",4,10,10,2,0,5,2,0,0,0,3,32
"5031","TBM2004011105","2004","01","Winter",4,10,10,3,0,8,3,0,0,3,5,42
"5032","TBM2004011106","2004","01","Winter",4,10,10,3,0,8,2,0,0,3,4,40
"5033","TBM2004011401","2004","01","Winter",4,10,10,3,0,5,2,0,10,7,0,47
"5034","TBM2004011402","2004","01","Winter",4,10,10,10,10,8,10,7,5,7,6,83
"5035","TBM2004011403","2004","01","Winter",4,10,10,7,1,10,7,0,5,7,7,64
"5036","TBM2004011404","2004","01","Winter",4,10,10,6,0,8,5,0,1,7,9,56
"5037","TBM2004020301","2004","02","Winter",4,10,10,2,0,5,2,0,0,7,4,40
"5038","TBM2004020601","2004","02","Winter",4,10,10,2,0,3,2,0,0,0,3,30
"5039","TBM2004020605","2004","02","Winter",4,10,10,2,0,5,2,0,0,0,3,32
"5040","TBM2004030501","2004","03","Winter",4,10,10,2,0,5,2,5,0,0,1,35
"5041","TBM2004030606","2004","03","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5042","TBM2004120501","2004","12","Winter",4,10,10,8,3,10,8,0,1,3,10,63
"5043","TBM2004120502","2004","12","Winter",4,10,10,5,0,8,5,0,0,0,8,46
"5044","TBM2004120703","2004","12","Winter",4,10,10,3,0,5,2,0,0,0,5,35
"5045","TBM2004120704","2004","12","Winter",4,10,10,10,2,10,10,0,3,3,10,68
"5046","TBM2005010203","2005","01","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5047","TBM2005010204","2005","01","Winter",4,10,10,5,0,8,5,1,0,0,5,44
"5048","TBM2005010905","2005","01","Winter",4,10,10,9,3,10,9,0,2,3,10,66
"5049","TBM2005010906","2005","01","Winter",4,10,10,5,0,8,5,0,0,0,10,48
"5050","TBM2005020501","2005","02","Winter",4,10,10,2,0,8,2,0,0,3,6,41
"5051","TBM2005020505","2005","02","Winter",4,10,10,2,0,3,2,0,0,7,3,37
"5052","TBM2005020601","2005","02","Winter",4,10,10,5,0,8,5,4,0,0,1,43
"5053","TBM2005020605","2005","02","Winter",4,10,10,5,1,5,5,0,0,3,8,47
"5054","TBM2005020606","2005","02","Winter",4,10,10,4,0,8,5,10,0,3,0,50
"5055","TBM2005020607","2005","02","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5056","TBM2005021201","2005","02","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5057","TBM2005030304","2005","03","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5058","TBM2005031002","2005","03","Winter",4,10,10,2,0,5,2,0,0,3,4,36
"5059","TBM2005031005","2005","03","Winter",4,10,10,7,5,10,7,0,0,7,7,63
"5060","TBM2005031202","2005","03","Winter",4,10,10,6,0,8,5,1,0,3,2,45
"5061","TBM2005031204","2005","03","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5062","TBM2005120604","2005","12","Winter",4,10,10,5,0,5,5,0,0,0,8,43
"5063","TBM2005120606","2005","12","Winter",4,10,10,9,10,8,9,0,1,3,5,65
"5064","TBM2005120607","2005","12","Winter",4,10,10,6,0,5,5,0,0,0,8,44
"5065","TBM2005120707","2005","12","Winter",4,10,10,6,8,10,6,0,0,3,4,57
"5066","TBM2006010407","2006","01","Winter",4,10,10,7,0,8,6,0,0,3,10,54
"5067","TBM2006010501","2006","01","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5068","TBM2006010503","2006","01","Winter",4,10,10,10,3,10,10,1,0,7,10,71
"5069","TBM2006010601","2006","01","Winter",4,10,10,3,0,8,2,0,0,0,6,39
"5070","TBM2006010602","2006","01","Winter",4,10,10,5,3,8,6,0,2,3,9,56
"5071","TBM2006010603","2006","01","Winter",4,10,10,0,2,3,1,0,0,0,0,26
"5072","TBM2006020402","2006","02","Winter",4,10,10,3,0,5,2,0,0,3,5,38
"5073","TBM2006020403","2006","02","Winter",4,10,10,4,3,8,6,0,1,7,6,55
"5074","TBM2006020404","2006","02","Winter",4,10,10,7,4,8,8,0,0,3,7,57
"5075","TBM2006021107","2006","02","Winter",4,10,10,8,0,8,8,0,0,0,10,54
"5076","TBM2006030201","2006","03","Winter",4,10,10,3,0,8,3,0,0,0,7,41
"5077","TBM2006030202","2006","03","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5078","TBM2006031002","2006","03","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5079","TBM2006031003","2006","03","Winter",4,10,10,0,0,3,1,0,0,0,0,24
"5080","TBM2006120201","2006","12","Winter",4,10,10,3,0,8,3,0,0,0,3,37
"5081","TBM2006120202","2006","12","Winter",4,10,10,3,7,8,5,0,1,3,3,50
"5082","TBM2006120905","2006","12","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5083","TBM2007010403","2007","01","Winter",4,10,10,2,0,5,2,8,0,0,0,37
"5084","TBM2007010404","2007","01","Winter",4,10,10,0,0,3,1,0,0,3,0,27
"5085","TBM2007010505","2007","01","Winter",4,10,10,9,0,10,8,1,1,10,8,67
"5086","TBM2007010506","2007","01","Winter",4,10,10,10,8,8,10,1,4,7,10,78
"5087","TBM2007011201","2007","01","Winter",4,10,10,3,0,8,3,0,0,0,6,40
"5088","TBM2007020405","2007","02","Winter",4,10,10,8,1,8,8,0,0,7,9,61
"5089","TBM2007020406","2007","02","Winter",4,10,10,5,1,10,5,0,0,3,7,51
"5090","TBM2007021205","2007","02","Winter",4,10,10,2,0,5,2,0,0,3,4,36
"5091","TBM2007030102","2007","03","Winter",4,10,10,3,0,3,2,0,0,0,6,34
"5092","TBM2007030104","2007","03","Winter",4,10,10,2,0,5,2,0,0,0,4,33
"5093","TBM2007030107","2007","03","Winter",4,10,10,9,2,5,8,1,1,10,10,66
"5094","TBM2007030301","2007","03","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5095","TBM2007030302","2007","03","Winter",4,10,10,7,0,8,6,1,10,7,5,64
"5096","TBM2007030303","2007","03","Winter",4,10,10,5,0,8,5,0,0,10,10,58
"5097","TBM2007030407","2007","03","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5098","TBM2007030701","2007","03","Winter",4,10,10,2,0,5,2,0,0,0,4,33
"5099","TBM2007120304","2007","12","Winter",4,10,10,7,10,10,7,0,3,7,8,72
"5100","TBM2007120305","2007","12","Winter",4,10,10,7,0,10,8,0,0,7,10,62
"5101","TBM2007120307","2007","12","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5102","TBM2007121202","2007","12","Winter",4,10,10,3,1,8,4,0,0,0,5,41
"5103","TBM2007121203","2007","12","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5104","TBM2007121204","2007","12","Winter",4,10,10,3,3,10,3,0,0,0,2,41
"5105","TBM2008010201","2008","01","Winter",4,10,10,3,0,3,2,0,0,0,6,34
"5106","TBM2008010202","2008","01","Winter",4,10,10,2,0,3,2,0,0,3,4,34
"5107","TBM2008010203","2008","01","Winter",4,10,10,10,10,10,10,2,1,10,7,80
"5108","TBM2008010403","2008","01","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5109","TBM2008011101","2008","01","Winter",4,10,10,3,0,5,2,0,0,3,6,39
"5110","TBM2008011102","2008","01","Winter",4,10,10,5,10,8,5,1,0,3,6,58
"5111","TBM2008011206","2008","01","Winter",4,10,10,10,1,10,10,3,2,3,7,66
"5112","TBM2008020101","2008","02","Winter",4,10,10,4,0,5,4,1,0,3,4,41
"5113","TBM2008020505","2008","02","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5114","TBM2008020506","2008","02","Winter",4,10,10,5,3,5,5,0,0,0,5,43
"5115","TBM2008020507","2008","02","Winter",4,10,10,4,10,8,5,0,0,0,2,49
"5116","TBM2008020901","2008","02","Winter",4,10,10,1,0,5,2,0,0,3,4,35
"5117","TBM2008020904","2008","02","Winter",4,10,10,3,4,8,4,1,0,0,5,45
"5118","TBM2008030402","2008","03","Winter",4,10,10,2,0,5,2,0,0,0,2,31
"5119","TBM2008030704","2008","03","Winter",4,10,10,3,7,8,4,0,0,3,6,51
"5120","TBM2008030706","2008","03","Winter",4,10,10,2,0,5,2,0,0,0,4,33
"5121","TBM2008031105","2008","03","Winter",4,10,10,3,0,5,3,10,0,0,2,43
"5122","TBM2008031107","2008","03","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5123","TBM2008120804","2008","12","Winter",4,10,10,8,2,10,7,0,0,0,7,54
"5124","TBM2008120805","2008","12","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5125","TBM2008120902","2008","12","Winter",4,10,10,7,0,10,7,0,0,3,9,56
"5126","TBM2008120903","2008","12","Winter",4,10,10,3,1,5,2,0,0,0,5,36
"5127","TBM2008121002","2008","12","Winter",4,10,10,6,2,8,6,0,0,0,6,48
"5128","TBM2008121003","2008","12","Winter",4,10,10,3,0,5,2,0,0,0,6,36
"5129","TBM2008121005","2008","12","Winter",4,10,10,10,2,8,9,0,0,7,10,66
"5130","TBM2008121006","2008","12","Winter",4,10,10,6,7,10,6,0,0,3,5,57
"5131","TBM2009010301","2009","01","Winter",4,10,10,2,0,5,2,0,0,0,4,33
"5132","TBM2009010401","2009","01","Winter",4,10,10,2,0,5,2,0,0,0,3,32
"5133","TBM2009010402","2009","01","Winter",4,10,10,9,3,8,8,4,1,3,6,62
"5134","TBM2009020601","2009","02","Winter",4,10,10,3,0,8,2,3,0,0,0,36
"5135","TBM2009020602","2009","02","Winter",4,10,10,5,0,8,5,10,0,0,1,49
"5136","TBM2009020704","2009","02","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5137","TBM2009020705","2009","02","Winter",4,10,10,5,2,5,5,1,0,3,7,48
"5138","TBM2009020707","2009","02","Winter",4,10,10,8,10,8,8,1,0,3,7,65
"5139","TBM2009030405","2009","03","Winter",4,10,10,2,0,5,2,10,1,3,0,43
"5140","TBM2009030701","2009","03","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5141","TBM2009030704","2009","03","Winter",4,10,10,10,10,8,10,3,2,10,3,76
"5142","TBM2009030706","2009","03","Winter",4,10,10,5,1,10,7,9,0,3,2,57
"5143","TBM2009120205","2009","12","Winter",4,10,10,6,0,8,5,0,0,3,9,51
"5144","TBM2009120402","2009","12","Winter",4,10,10,3,0,5,3,0,0,0,6,37
"5145","TBM2009120406","2009","12","Winter",4,10,10,7,10,10,8,0,0,0,5,60
"5146","TBM2009120407","2009","12","Winter",4,10,10,4,2,5,4,0,0,3,2,40
"5147","TBM2009121203","2009","12","Winter",4,10,10,4,1,8,4,0,0,3,7,47
"5148","TBM2009121205","2009","12","Winter",4,10,10,9,10,8,9,0,0,7,2,65
"5149","TBM2010011204","2010","01","Winter",4,10,10,3,0,8,3,1,0,0,1,36
"5150","TBM2010011205","2010","01","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5151","TBM2010011208","2010","01","Winter",4,10,10,3,0,5,2,0,2,3,4,39
"5152","TBM2010020202","2010","02","Winter",4,10,10,1,0,3,1,0,2,3,0,30
"5153","TBM2010020501","2010","02","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5154","TBM2010020502","2010","02","Winter",4,10,10,3,0,5,3,0,10,7,4,52
"5155","TBM2010020503","2010","02","Winter",4,10,10,8,0,8,8,1,4,10,7,66
"5156","TBM2010030304","2010","03","Winter",4,10,10,2,0,5,2,0,0,7,5,41
"5157","TBM2010030403","2010","03","Winter",4,10,10,2,0,5,2,3,0,0,0,32
"5158","TBM2010030404","2010","03","Winter",4,10,10,7,2,8,8,2,6,7,7,67
"5159","TBM2010030905","2010","03","Winter",4,10,10,5,1,5,5,7,1,3,2,49
"5160","TBM2010121101","2010","12","Winter",4,10,10,7,1,8,7,0,0,7,10,60
"5161","TBM2010121109","2010","12","Winter",4,10,10,3,0,8,2,0,0,0,6,39
"5162","TBM2010121201","2010","12","Winter",4,10,10,2,0,5,2,0,0,3,4,36
"5163","TBM2010121301","2010","12","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5164","TBM2010121302","2010","12","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5165","TBM2010121303","2010","12","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5166","TBM2011010905","2011","01","Winter",4,10,10,3,0,5,2,0,0,0,6,36
"5167","TBM2011010906","2011","01","Winter",4,10,10,3,0,8,3,0,0,3,7,44
"5168","TBM2011011001","2011","01","Winter",4,10,10,2,0,5,2,0,0,0,3,32
"5169","TBM2011020202","2011","02","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5170","TBM2011020204","2011","02","Winter",4,10,10,7,3,8,6,7,10,10,5,76
"5171","TBM2011020205","2011","02","Winter",4,10,10,4,0,5,4,3,1,7,2,46
"5172","TBM2011020207","2011","02","Winter",4,10,10,6,0,5,6,2,10,10,1,60
"5173","TBM2011020501","2011","02","Winter",4,10,10,4,0,5,4,0,10,10,1,54
"5174","TBM2011021105","2011","02","Winter",4,10,10,4,0,8,5,0,6,7,5,55
"5175","TBM2011030905","2011","03","Winter",4,10,10,1,0,5,2,0,0,3,3,34
"5176","TBM2011030906","2011","03","Winter",4,10,10,7,1,8,8,10,10,10,4,78
"5177","TBM2011030907","2011","03","Winter",4,10,10,9,1,8,10,9,4,10,3,74
"5178","TBM2011120401","2011","12","Winter",4,10,10,10,2,10,9,0,0,3,10,64
"5179","TBM2011120402","2011","12","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5180","TBM2011120406","2011","12","Winter",4,10,10,8,4,5,8,0,0,0,5,50
"5181","TBM2011120407","2011","12","Winter",4,10,10,6,2,8,5,0,0,3,7,51
"5182","TBM2011121204","2011","12","Winter",4,10,10,1,0,3,1,0,0,0,0,25
"5183","TBM2012010302","2012","01","Winter",4,10,10,2,0,5,2,0,0,0,4,33
"5184","TBM2012010304","2012","01","Winter",4,10,10,2,0,5,2,0,0,3,3,35
"5185","TBM2012010605","2012","01","Winter",4,10,10,4,0,5,4,0,0,3,6,42
"5186","TBM2012020601","2012","02","Winter",4,10,10,6,4,5,5,10,0,3,3,56
"5187","TBM2012020602","2012","02","Winter",4,10,10,2,0,5,2,0,0,3,3,35
"5188","TBM2012020606","2012","02","Winter",4,10,10,2,0,5,2,0,0,3,3,35
"5189","TBM2012020607","2012","02","Winter",4,10,10,5,2,8,5,3,0,3,4,50
"5190","TBM2012030602","2012","03","Winter",4,0,0,0,0,0,0,0,0,0,0,0
"5191","TBM2012030604","2012","03","Winter",4,10,10,8,1,8,7,1,3,10,8,66
"5192","TBM2012030606","2012","03","Winter",4,10,10,9,3,8,8,10,1,7,4,70
